x,CDF(x)
0.6097,0.72896972272203
0.609799999999999,0.729002849240414
0.6099,0.729035973738805
0.609999999999999,0.729069096216994
0.6101,0.729102216674774
0.610199999999999,0.729135335111936
0.6103,0.729168451528273
0.6104,0.729201565923577
0.6105,0.729234678297639
0.6106,0.729267788650253
0.6107,0.72930089698121
0.6108,0.729334003290304
0.6109,0.729367107577326
0.611,0.729400209842068
0.6111,0.729433310084324
0.6112,0.729466408303887
0.6113,0.729499504500547
0.6114,0.729532598674099
0.611499999999999,0.729565690824336
0.6116,0.729598780951049
0.611699999999999,0.729631869054032
0.6118,0.729664955133077
0.611899999999999,0.729698039187978
0.612,0.729731121218528
0.612099999999999,0.729764201224519
0.6122,0.729797279205745
0.6123,0.729830355162
0.6124,0.729863429093075
0.6125,0.729896500998765
0.6126,0.729929570878862
0.6127,0.729962638733161
0.6128,0.729995704561454
0.6129,0.730028768363536
0.613,0.730061830139199
0.6131,0.730094889888238
0.6132,0.730127947610445
0.6133,0.730161003305616
0.6134,0.730194056973542
0.6135,0.730227108614019
0.613599999999999,0.730260158226839
0.6137,0.730293205811798
0.613799999999999,0.730326251368689
0.6139,0.730359294897305
0.613999999999999,0.730392336397442
0.6141,0.730425375868893
0.614199999999999,0.730458413311452
0.6143,0.730491448724914
0.6144,0.730524482109073
0.6145,0.730557513463722
0.6146,0.730590542788658
0.6147,0.730623570083673
0.6148,0.730656595348564
0.6149,0.730689618583123
0.615,0.730722639787146
0.6151,0.730755658960427
0.6152,0.730788676102762
0.6153,0.730821691213944
0.6154,0.730854704293769
0.615499999999999,0.730887715342032
0.6156,0.730920724358527
0.615699999999999,0.73095373134305
0.6158,0.730986736295395
0.615899999999999,0.731019739215358
0.616,0.731052740102734
0.616099999999999,0.731085738957317
0.6162,0.731118735778904
0.616299999999999,0.731151730567289
0.6164,0.731184723322268
0.6165,0.731217714043637
0.6166,0.73125070273119
0.6167,0.731283689384723
0.6168,0.731316674004032
0.6169,0.731349656588913
0.617,0.731382637139161
0.6171,0.731415615654571
0.6172,0.73144859213494
0.6173,0.731481566580064
0.6174,0.731514538989737
0.6175,0.731547509363758
0.617599999999999,0.73158047770192
0.6177,0.731613444004021
0.617799999999999,0.731646408269856
0.6179,0.731679370499221
0.617999999999999,0.731712330691914
0.6181,0.731745288847729
0.618199999999999,0.731778244966464
0.6183,0.731811199047915
0.6184,0.731844151091878
0.6185,0.731877101098149
0.6186,0.731910049066525
0.6187,0.731942994996803
0.6188,0.73197593888878
0.6189,0.732008880742251
0.619,0.732041820557015
0.6191,0.732074758332867
0.6192,0.732107694069604
0.6193,0.732140627767023
0.6194,0.732173559424923
0.619499999999999,0.732206489043098
0.6196,0.732239416621346
0.619699999999999,0.732272342159465
0.6198,0.732305265657252
0.619899999999999,0.732338187114503
0.62,0.732371106531017
0.620099999999999,0.73240402390659
0.6202,0.73243693924102
0.620299999999999,0.732469852534104
0.6204,0.73250276378564
0.6205,0.732535672995425
0.6206,0.732568580163257
0.6207,0.732601485288934
0.6208,0.732634388372252
0.6209,0.732667289413011
0.621,0.732700188411008
0.6211,0.73273308536604
0.6212,0.732765980277906
0.6213,0.732798873146403
0.6214,0.73283176397133
0.6215,0.732864652752485
0.621599999999999,0.732897539489665
0.6217,0.73293042418267
0.621799999999999,0.732963306831296
0.6219,0.732996187435343
0.621999999999999,0.733029065994609
0.6221,0.733061942508892
0.622199999999999,0.73309481697799
0.6223,0.733127689401703
0.6224,0.733160559779829
0.6225,0.733193428112166
0.6226,0.733226294398513
0.6227,0.733259158638668
0.6228,0.733292020832431
0.6229,0.733324880979601
0.623,0.733357739079975
0.6231,0.733390595133354
0.6232,0.733423449139536
0.6233,0.73345630109832
0.6234,0.733489151009505
0.623499999999999,0.73352199887289
0.6236,0.733554844688276
0.623699999999999,0.733587688455459
0.6238,0.733620530174242
0.623899999999999,0.733653369844421
0.624,0.733686207465797
0.624099999999999,0.73371904303817
0.6242,0.733751876561339
0.624299999999999,0.733784708035103
0.6244,0.733817537459262
0.6245,0.733850364833616
0.6246,0.733883190157964
0.6247,0.733916013432107
0.6248,0.733948834655844
0.6249,0.733981653828975
0.625,0.734014470951299
0.6251,0.734047286022618
0.6252,0.734080099042731
0.6253,0.734112910011438
0.6254,0.734145718928539
0.6255,0.734178525793834
0.625599999999999,0.734211330607124
0.6257,0.73424413336821
0.625799999999999,0.734276934076891
0.6259,0.734309732732967
0.625999999999999,0.73434252933624
0.6261,0.734375323886511
0.626199999999999,0.734408116383578
0.6263,0.734440906827244
0.6264,0.734473695217308
0.6265,0.734506481553572
0.6266,0.734539265835836
0.6267,0.734572048063902
0.6268,0.73460482823757
0.6269,0.73463760635664
0.627,0.734670382420916
0.6271,0.734703156430196
0.6272,0.734735928384282
0.6273,0.734768698282976
0.6274,0.734801466126079
0.6275,0.734834231913392
0.6276,0.734866995644716
0.627699999999999,0.734899757319852
0.6278,0.734932516938604
0.627899999999999,0.73496527450077
0.628,0.734998030006154
0.628099999999999,0.735030783454557
0.6282,0.73506353484578
0.628299999999999,0.735096284179626
0.6284,0.735129031455896
0.6285,0.735161776674391
0.6286,0.735194519834914
0.6287,0.735227260937267
0.6288,0.735259999981251
0.6289,0.735292736966669
0.629,0.735325471893323
0.6291,0.735358204761014
0.6292,0.735390935569546
0.6293,0.73542366431872
0.6294,0.735456391008338
0.6295,0.735489115638204
0.629599999999999,0.735521838208119
0.6297,0.735554558717886
0.629799999999999,0.735587277167307
0.6299,0.735619993556185
0.629999999999999,0.735652707884322
0.6301,0.735685420151522
0.630199999999999,0.735718130357587
0.6303,0.73575083850232
0.630399999999999,0.735783544585523
0.6305,0.735816248607
0.6306,0.735848950566553
0.6307,0.735881650463986
0.6308,0.735914348299101
0.6309,0.735947044071702
0.631,0.735979737781591
0.6311,0.736012429428573
0.6312,0.73604511901245
0.6313,0.736077806533025
0.6314,0.736110491990102
0.6315,0.736143175383485
0.6316,0.736175856712977
0.631699999999999,0.736208535978381
0.6318,0.736241213179501
0.631899999999999,0.73627388831614
0.632,0.736306561388104
0.632099999999999,0.736339232395194
0.6322,0.736371901337215
0.632299999999999,0.736404568213971
0.6324,0.736437233025265
0.6325,0.736469895770902
0.6326,0.736502556450686
0.6327,0.736535215064421
0.6328,0.73656787161191
0.6329,0.736600526092959
0.633,0.736633178507371
0.6331,0.73666582885495
0.6332,0.736698477135502
0.6333,0.736731123348829
0.6334,0.736763767494738
0.6335,0.736796409573031
0.633599999999999,0.736829049583515
0.6337,0.736861687525993
0.633799999999999,0.73689432340027
0.6339,0.736926957206151
0.633999999999999,0.736959588943441
0.6341,0.736992218611944
0.634199999999999,0.737024846211465
0.6343,0.73705747174181
0.634399999999999,0.737090095202783
0.6345,0.737122716594189
0.6346,0.737155335915833
0.6347,0.737187953167521
0.6348,0.737220568349058
0.6349,0.737253181460249
0.635,0.737285792500899
0.6351,0.737318401470814
0.6352,0.737351008369799
0.6353,0.737383613197659
0.6354,0.7374162159542
0.6355,0.737448816639229
0.6356,0.737481415252549
0.635699999999999,0.737514011793967
0.6358,0.73754660626329
0.635899999999999,0.737579198660321
0.636,0.737611788984868
0.636099999999999,0.737644377236736
0.6362,0.737676963415732
0.636299999999999,0.737709547521661
0.6364,0.737742129554329
0.6365,0.737774709513543
0.6366,0.737807287399108
0.6367,0.737839863210831
0.6368,0.737872436948517
0.6369,0.737905008611975
0.637,0.737937578201009
0.6371,0.737970145715427
0.6372,0.738002711155034
0.6373,0.738035274519638
0.6374,0.738067835809044
0.6375,0.73810039502306
0.6376,0.738132952161492
0.6377,0.738165507224148
0.637799999999999,0.738198060210833
0.6379,0.738230611121355
0.637999999999999,0.73826315995552
0.6381,0.738295706713136
0.638199999999999,0.73832825139401
0.6383,0.738360793997949
0.638399999999999,0.738393334524759
0.6385,0.738425872974249
0.6386,0.738458409346225
0.6387,0.738490943640494
0.6388,0.738523475856865
0.6389,0.738556005995143
0.639,0.738588534055138
0.6391,0.738621060036656
0.6392,0.738653583939505
0.6393,0.738686105763493
0.6394,0.738718625508427
0.6395,0.738751143174115
0.6396,0.738783658760364
0.639699999999999,0.738816172266984
0.6398,0.73884868369378
0.639899999999999,0.738881193040563
0.64,0.738913700307138
0.640099999999999,0.738946205493315
0.6402,0.738978708598902
0.640299999999999,0.739011209623707
0.6404,0.739043708567537
0.6405,0.739076205430202
0.6406,0.73910870021151
0.6407,0.739141192911268
0.6408,0.739173683529286
0.6409,0.739206172065372
0.641,0.739238658519334
0.6411,0.739271142890982
0.6412,0.739303625180122
0.6413,0.739336105386566
0.6414,0.73936858351012
0.6415,0.739401059550595
0.6416,0.739433533507798
0.6417,0.739466005381539
0.641799999999999,0.739498475171627
0.6419,0.73953094287787
0.641999999999999,0.739563408500079
0.6421,0.739595872038061
0.642199999999999,0.739628333491626
0.6423,0.739660792860584
0.642399999999999,0.739693250144744
0.6425,0.739725705343914
0.6426,0.739758158457905
0.6427,0.739790609486526
0.6428,0.739823058429587
0.6429,0.739855505286896
0.643,0.739887950058264
0.6431,0.7399203927435
0.6432,0.739952833342414
0.6433,0.739985271854816
0.6434,0.740017708280516
0.6435,0.740050142619323
0.6436,0.740082574871047
0.643699999999999,0.740115005035499
0.6438,0.740147433112489
0.643899999999999,0.740179859101826
0.644,0.740212283003321
0.644099999999999,0.740244704816784
0.6442,0.740277124542025
0.644299999999999,0.740309542178854
0.6444,0.740341957727083
0.644499999999999,0.740374371186521
0.6446,0.740406782556979
0.6447,0.740439191838267
0.6448,0.740471599030196
0.6449,0.740504004132577
0.645,0.74053640714522
0.6451,0.740568808067936
0.6452,0.740601206900537
0.6453,0.740633603642832
0.6454,0.740665998294632
0.6455,0.740698390855749
0.6456,0.740730781325994
0.6457,0.740763169705178
0.645799999999999,0.740795555993111
0.6459,0.740827940189606
0.645999999999999,0.740860322294473
0.6461,0.740892702307523
0.646199999999999,0.740925080228569
0.6463,0.740957456057421
0.646399999999999,0.74098982979389
0.6465,0.741022201437789
0.6466,0.741054570988929
0.6467,0.741086938447121
0.6468,0.741119303812177
0.6469,0.74115166708391
0.647,0.74118402826213
0.6471,0.741216387346649
0.6472,0.74124874433728
0.6473,0.741281099233834
0.6474,0.741313452036124
0.6475,0.74134580274396
0.6476,0.741378151357157
0.647699999999999,0.741410497875525
0.6478,0.741442842298877
0.647899999999999,0.741475184627025
0.648,0.741507524859781
0.648099999999999,0.741539862996958
0.6482,0.741572199038369
0.648299999999999,0.741604532983825
0.6484,0.74163686483314
0.648499999999999,0.741669194586125
0.6486,0.741701522242594
0.6487,0.741733847802359
0.6488,0.741766171265233
0.6489,0.741798492631029
0.649,0.741830811899559
0.6491,0.741863129070637
0.6492,0.741895444144075
0.6493,0.741927757119687
0.6494,0.741960067997286
0.6495,0.741992376776684
0.6496,0.742024683457695
0.6497,0.742056988040133
0.649799999999999,0.74208929052381
0.6499,0.742121590908539
0.649999999999999,0.742153889194135
0.6501,0.742186185380411
0.650199999999999,0.742218479467179
0.6503,0.742250771454255
0.650399999999999,0.742283061341451
0.6505,0.742315349128581
0.6506,0.742347634815458
0.6507,0.742379918401897
0.6508,0.742412199887712
0.6509,0.742444479272716
0.651,0.742476756556723
0.6511,0.742509031739547
0.6512,0.742541304821002
0.6513,0.742573575800903
0.6514,0.742605844679064
0.6515,0.742638111455298
0.6516,0.74267037612942
0.6517,0.742702638701244
0.6518,0.742734899170585
0.651899999999999,0.742767157537258
0.652,0.742799413801076
0.652099999999999,0.742831667961854
0.6522,0.742863920019406
0.652299999999999,0.742896169973549
0.6524,0.742928417824095
0.652499999999999,0.74296066357086
0.6526,0.742992907213659
0.6527,0.743025148752306
0.6528,0.743057388186617
0.6529,0.743089625516406
0.653,0.743121860741489
0.6531,0.74315409386168
0.6532,0.743186324876795
0.6533,0.743218553786649
0.6534,0.743250780591057
0.6535,0.743283005289834
0.6536,0.743315227882796
0.6537,0.743347448369758
0.653799999999999,0.743379666750536
0.6539,0.743411883024945
0.653999999999999,0.7434440971928
0.6541,0.743476309253918
0.654199999999999,0.743508519208114
0.6543,0.743540727055204
0.654399999999999,0.743572932795003
0.6545,0.743605136427327
0.654599999999999,0.743637337951993
0.6547,0.743669537368816
0.6548,0.743701734677612
0.6549,0.743733929878197
0.655,0.743766122970388
0.6551,0.743798313954
0.6552,0.74383050282885
0.6553,0.743862689594754
0.6554,0.743894874251528
0.6555,0.743927056798989
0.6556,0.743959237236953
0.6557,0.743991415565237
0.6558,0.744023591783657
0.655899999999999,0.74405576589203
0.656,0.744087937890172
0.656099999999999,0.7441201077779
0.6562,0.744152275555031
0.656299999999999,0.744184441221382
0.6564,0.74421660477677
0.656499999999999,0.744248766221011
0.6566,0.744280925553923
0.6567,0.744313082775322
0.6568,0.744345237885025
0.6569,0.744377390882851
0.657,0.744409541768615
0.6571,0.744441690542136
0.6572,0.74447383720323
0.6573,0.744505981751715
0.6574,0.744538124187408
0.6575,0.744570264510127
0.6576,0.744602402719689
0.6577,0.744634538815912
0.657799999999999,0.744666672798614
0.6579,0.744698804667612
0.657999999999999,0.744730934422723
0.6581,0.744763062063766
0.658199999999999,0.744795187590559
0.6583,0.744827311002919
0.658399999999999,0.744859432300665
0.6585,0.744891551483613
0.658599999999999,0.744923668551584
0.6587,0.744955783504394
0.6588,0.744987896341861
0.6589,0.745020007063805
0.659,0.745052115670043
0.6591,0.745084222160393
0.6592,0.745116326534674
0.6593,0.745148428792705
0.6594,0.745180528934304
0.6595,0.745212626959288
0.6596,0.745244722867479
0.6597,0.745276816658692
0.6598,0.745308908332749
0.659899999999999,0.745340997889466
0.66,0.745373085328664
0.660099999999999,0.74540517065016
0.6602,0.745437253853774
0.660299999999999,0.745469334939325
0.6604,0.745501413906632
0.660499999999999,0.745533490755514
0.6606,0.74556556548579
0.6607,0.745597638097279
0.6608,0.745629708589801
0.6609,0.745661776963175
0.661,0.74569384321722
0.6611,0.745725907351755
0.6612,0.745757969366601
0.6613,0.745790029261576
0.6614,0.745822087036501
0.6615,0.745854142691195
0.6616,0.745886196225477
0.6617,0.745918247639167
0.661799999999999,0.745950296932085
0.6619,0.745982344104052
0.661999999999999,0.746014389154886
0.6621,0.746046432084409
0.662199999999999,0.746078472892439
0.6623,0.746110511578797
0.662399999999999,0.746142548143303
0.6625,0.746174582585778
0.662599999999999,0.74620661490604
0.6627,0.746238645103912
0.6628,0.746270673179213
0.6629,0.746302699131763
0.663,0.746334722961383
0.6631,0.746366744667894
0.6632,0.746398764251116
0.6633,0.746430781710869
0.6634,0.746462797046975
0.6635,0.746494810259254
0.6636,0.746526821347527
0.6637,0.746558830311614
0.6638,0.746590837151337
0.663899999999999,0.746622841866516
0.664,0.746654844456973
0.664099999999999,0.746686844922528
0.6642,0.746718843263004
0.664299999999999,0.746750839478219
0.6644,0.746782833567997
0.664499999999999,0.746814825532158
0.6646,0.746846815370524
0.6647,0.746878803082916
0.6648,0.746910788669155
0.6649,0.746942772129063
0.665,0.746974753462462
0.6651,0.747006732669173
0.6652,0.747038709749017
0.6653,0.747070684701817
0.6654,0.747102657527393
0.6655,0.747134628225569
0.6656,0.747166596796166
0.6657,0.747198563239005
0.6658,0.747230527553909
0.6659,0.7472624897407
0.665999999999999,0.7472944497992
0.6661,0.747326407729231
0.666199999999999,0.747358363530615
0.6663,0.747390317203174
0.666399999999999,0.747422268746731
0.6665,0.747454218161108
0.666599999999999,0.747486165446128
0.6667,0.747518110601613
0.6668,0.747550053627385
0.6669,0.747581994523267
0.667,0.747613933289082
0.6671,0.747645869924652
0.6672,0.7476778044298
0.6673,0.747709736804349
0.6674,0.747741667048122
0.6675,0.747773595160942
0.6676,0.747805521142631
0.6677,0.747837444993013
0.6678,0.74786936671191
0.667899999999999,0.747901286299146
0.668,0.747933203754545
0.668099999999999,0.747965119077928
0.6682,0.74799703226912
0.668299999999999,0.748028943327943
0.6684,0.748060852254222
0.668499999999999,0.74809275904778
0.6686,0.74812466370844
0.668699999999999,0.748156566236025
0.6688,0.74818846663036
0.6689,0.748220364891267
0.669,0.748252261018572
0.6691,0.748284155012097
0.6692,0.748316046871666
0.6693,0.748347936597103
0.6694,0.748379824188232
0.6695,0.748411709644878
0.6696,0.748443592966863
0.6697,0.748475474154013
0.6698,0.748507353206151
0.6699,0.748539230123102
0.669999999999999,0.74857110490469
0.6701,0.748602977550739
0.670199999999999,0.748634848061073
0.6703,0.748666716435517
0.670399999999999,0.748698582673896
0.6705,0.748730446776034
0.670599999999999,0.748762308741755
0.6707,0.748794168570885
0.6708,0.748826026263248
0.6709,0.748857881818668
0.671,0.748889735236971
0.6711,0.74892158651798
0.6712,0.748953435661523
0.6713,0.748985282667422
0.6714,0.749017127535504
0.6715,0.749048970265593
0.6716,0.749080810857515
0.6717,0.749112649311094
0.6718,0.749144485626156
0.671899999999999,0.749176319802526
0.672,0.74920815184003
